CityID,OTH_fact1,OTH_fact2,OTH_fact3,OTH_fact4,OTH_fact5,FIN_fact1,FIN_fact2,FIN_fact3,FIN_fact4,FIN_fact5,Grows?
City200423,GrowingIU,IndicesFalls,ListingsLowered,HCEImproved,ECGrows,GDPDownTrend,PCENotGrowing,IEUptrend,GPCSNotGrowing,UpTrendofNetExports,MostLikely
City196066,GrowingIU,IndicesFalls,ListingsRaised,HCEDeclined,ECGrows,GDPGrowing,PCEGrowing,IEUptrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City196863,GrowingIU,IndicesGrows,ListingsRaised,HCEDeclined,ECGrows,GDPGrowing,PCENotGrowing,IEDownTrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City174210,GrowingIU,IndicesFalls,ListingsLowered,HCEDeclined,ECFalls,GDPGrowing,PCEGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City178264,NonGrowingIU,IndicesGrows,ListingsRaised,HCEDeclined,ECFalls,GDPGrowing,PCENotGrowing,IEUptrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City175883,GrowingIU,IndicesFalls,ListingsLowered,HCEImproved,ECGrows,GDPGrowing,PCEGrowing,IEDownTrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City113388,GrowingIU,IndicesFalls,ListingsRaised,HCEImproved,ECFalls,GDPGrowing,PCENotGrowing,IEUptrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City154134,GrowingIU,IndicesFalls,ListingsLowered,HCEDeclined,ECGrows,GDPDownTrend,PCENotGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City151086,GrowingIU,IndicesGrows,ListingsRaised,HCEDeclined,ECGrows,GDPDownTrend,PCENotGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,MostLikely
City198057,NonGrowingIU,IndicesFalls,ListingsRaised,HCEImproved,ECFalls,GDPDownTrend,PCEGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City137646,NonGrowingIU,IndicesFalls,ListingsLowered,HCEDeclined,ECFalls,GDPGrowing,PCENotGrowing,IEUptrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City114541,GrowingIU,IndicesFalls,ListingsRaised,HCEDeclined,ECGrows,GDPDownTrend,PCENotGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City124993,GrowingIU,IndicesFalls,ListingsLowered,HCEImproved,ECFalls,GDPDownTrend,PCEGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City145404,GrowingIU,IndicesFalls,ListingsRaised,HCEDeclined,ECGrows,GDPGrowing,PCENotGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,MostLikely
City180916,GrowingIU,IndicesFalls,ListingsRaised,HCEImproved,ECFalls,GDPGrowing,PCENotGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,MostLikely
City183027,GrowingIU,IndicesFalls,ListingsLowered,HCEImproved,ECFalls,GDPDownTrend,PCEGrowing,IEUptrend,GPCSNotGrowing,UpTrendofNetExports,MostLikely
City147733,GrowingIU,IndicesGrows,ListingsLowered,HCEImproved,ECFalls,GDPDownTrend,PCENotGrowing,IEUptrend,GPCSNotGrowing,UpTrendofNetExports,MostLikely
City136129,GrowingIU,IndicesGrows,ListingsRaised,HCEImproved,ECFalls,GDPDownTrend,PCENotGrowing,IEUptrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City154343,GrowingIU,IndicesGrows,ListingsRaised,HCEImproved,ECGrows,GDPGrowing,PCENotGrowing,IEUptrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City213957,NonGrowingIU,IndicesGrows,ListingsLowered,HCEImproved,ECFalls,GDPDownTrend,PCEGrowing,IEUptrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City136273,GrowingIU,IndicesGrows,ListingsRaised,HCEDeclined,ECGrows,GDPDownTrend,PCEGrowing,IEDownTrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City123352,GrowingIU,IndicesGrows,ListingsRaised,HCEImproved,ECFalls,GDPGrowing,PCEGrowing,IEDownTrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City204570,GrowingIU,IndicesGrows,ListingsLowered,HCEDeclined,ECFalls,GDPGrowing,PCENotGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City119364,NonGrowingIU,IndicesFalls,ListingsLowered,HCEImproved,ECFalls,GDPDownTrend,PCENotGrowing,IEUptrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City144869,NonGrowingIU,IndicesFalls,ListingsRaised,HCEDeclined,ECGrows,GDPGrowing,PCEGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City208386,GrowingIU,IndicesFalls,ListingsLowered,HCEDeclined,ECFalls,GDPGrowing,PCENotGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City161985,GrowingIU,IndicesGrows,ListingsLowered,HCEDeclined,ECFalls,GDPGrowing,PCENotGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City164113,GrowingIU,IndicesFalls,ListingsLowered,HCEImproved,ECFalls,GDPGrowing,PCEGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,MostLikely
City121788,GrowingIU,IndicesFalls,ListingsRaised,HCEDeclined,ECGrows,GDPDownTrend,PCENotGrowing,IEUptrend,GPCSNotGrowing,UpTrendofNetExports,MostLikely
City119939,NonGrowingIU,IndicesFalls,ListingsRaised,HCEImproved,ECGrows,GDPGrowing,PCEGrowing,IEDownTrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City198783,NonGrowingIU,IndicesFalls,ListingsRaised,HCEImproved,ECFalls,GDPDownTrend,PCENotGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City123092,NonGrowingIU,IndicesFalls,ListingsLowered,HCEDeclined,ECFalls,GDPGrowing,PCENotGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City194969,NonGrowingIU,IndicesFalls,ListingsLowered,HCEImproved,ECGrows,GDPGrowing,PCEGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,MostLikely
City189186,NonGrowingIU,IndicesFalls,ListingsLowered,HCEDeclined,ECFalls,GDPGrowing,PCEGrowing,IEUptrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City113062,GrowingIU,IndicesGrows,ListingsLowered,HCEDeclined,ECGrows,GDPDownTrend,PCEGrowing,IEUptrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City140724,GrowingIU,IndicesFalls,ListingsLowered,HCEDeclined,ECFalls,GDPGrowing,PCEGrowing,IEUptrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City135736,NonGrowingIU,IndicesFalls,ListingsLowered,HCEImproved,ECGrows,GDPDownTrend,PCENotGrowing,IEUptrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City201331,NonGrowingIU,IndicesFalls,ListingsRaised,HCEImproved,ECGrows,GDPGrowing,PCEGrowing,IEDownTrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City131383,GrowingIU,IndicesFalls,ListingsRaised,HCEImproved,ECFalls,GDPDownTrend,PCEGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,MostLikely
City213122,NonGrowingIU,IndicesFalls,ListingsLowered,HCEDeclined,ECFalls,GDPGrowing,PCEGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City119925,GrowingIU,IndicesFalls,ListingsLowered,HCEDeclined,ECGrows,GDPGrowing,PCEGrowing,IEUptrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City111425,GrowingIU,IndicesFalls,ListingsLowered,HCEImproved,ECFalls,GDPGrowing,PCEGrowing,IEUptrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City200046,NonGrowingIU,IndicesGrows,ListingsRaised,HCEDeclined,ECGrows,GDPDownTrend,PCENotGrowing,IEUptrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City157671,GrowingIU,IndicesFalls,ListingsLowered,HCEImproved,ECFalls,GDPGrowing,PCENotGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City159429,GrowingIU,IndicesFalls,ListingsLowered,HCEDeclined,ECFalls,GDPDownTrend,PCENotGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City136060,NonGrowingIU,IndicesGrows,ListingsLowered,HCEImproved,ECFalls,GDPDownTrend,PCENotGrowing,IEUptrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City150016,GrowingIU,IndicesFalls,ListingsRaised,HCEImproved,ECFalls,GDPGrowing,PCEGrowing,IEUptrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City212038,GrowingIU,IndicesGrows,ListingsLowered,HCEDeclined,ECGrows,GDPDownTrend,PCEGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,MostLikely
City152733,GrowingIU,IndicesGrows,ListingsLowered,HCEImproved,ECFalls,GDPDownTrend,PCENotGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City209465,GrowingIU,IndicesFalls,ListingsRaised,HCEDeclined,ECGrows,GDPGrowing,PCENotGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City170247,GrowingIU,IndicesFalls,ListingsRaised,HCEDeclined,ECGrows,GDPGrowing,PCENotGrowing,IEUptrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City161853,GrowingIU,IndicesFalls,ListingsLowered,HCEDeclined,ECFalls,GDPGrowing,PCEGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City199904,NonGrowingIU,IndicesGrows,ListingsRaised,HCEDeclined,ECGrows,GDPGrowing,PCEGrowing,IEDownTrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City147924,GrowingIU,IndicesGrows,ListingsRaised,HCEImproved,ECFalls,GDPGrowing,PCEGrowing,IEDownTrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City149786,GrowingIU,IndicesGrows,ListingsLowered,HCEImproved,ECGrows,GDPDownTrend,PCENotGrowing,IEUptrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City112861,NonGrowingIU,IndicesFalls,ListingsRaised,HCEImproved,ECGrows,GDPDownTrend,PCEGrowing,IEUptrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City124699,GrowingIU,IndicesGrows,ListingsLowered,HCEDeclined,ECFalls,GDPGrowing,PCEGrowing,IEUptrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City138292,GrowingIU,IndicesGrows,ListingsLowered,HCEImproved,ECFalls,GDPGrowing,PCEGrowing,IEDownTrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City167977,GrowingIU,IndicesGrows,ListingsRaised,HCEDeclined,ECGrows,GDPGrowing,PCEGrowing,IEUptrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City213756,GrowingIU,IndicesFalls,ListingsLowered,HCEDeclined,ECGrows,GDPGrowing,PCENotGrowing,IEUptrend,GPCSNotGrowing,UpTrendofNetExports,MostLikely
City158349,NonGrowingIU,IndicesFalls,ListingsLowered,HCEImproved,ECFalls,GDPGrowing,PCENotGrowing,IEUptrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City197082,NonGrowingIU,IndicesFalls,ListingsRaised,HCEDeclined,ECGrows,GDPDownTrend,PCEGrowing,IEUptrend,GPCSNotGrowing,UpTrendofNetExports,MostLikely
City158130,NonGrowingIU,IndicesFalls,ListingsRaised,HCEDeclined,ECGrows,GDPDownTrend,PCEGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City191884,GrowingIU,IndicesGrows,ListingsRaised,HCEDeclined,ECGrows,GDPGrowing,PCENotGrowing,IEDownTrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City130467,GrowingIU,IndicesFalls,ListingsLowered,HCEImproved,ECGrows,GDPDownTrend,PCEGrowing,IEUptrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City121939,NonGrowingIU,IndicesFalls,ListingsRaised,HCEDeclined,ECFalls,GDPGrowing,PCEGrowing,IEUptrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City142914,GrowingIU,IndicesGrows,ListingsRaised,HCEImproved,ECGrows,GDPGrowing,PCENotGrowing,IEUptrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City162924,NonGrowingIU,IndicesFalls,ListingsRaised,HCEDeclined,ECGrows,GDPDownTrend,PCENotGrowing,IEUptrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City158870,NonGrowingIU,IndicesGrows,ListingsRaised,HCEDeclined,ECGrows,GDPDownTrend,PCENotGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City121866,NonGrowingIU,IndicesGrows,ListingsRaised,HCEImproved,ECGrows,GDPDownTrend,PCEGrowing,IEUptrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City196431,NonGrowingIU,IndicesFalls,ListingsRaised,HCEImproved,ECFalls,GDPGrowing,PCEGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City191366,NonGrowingIU,IndicesFalls,ListingsRaised,HCEImproved,ECGrows,GDPGrowing,PCENotGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,MostLikely
City131936,GrowingIU,IndicesGrows,ListingsRaised,HCEImproved,ECFalls,GDPGrowing,PCEGrowing,IEDownTrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City126236,GrowingIU,IndicesFalls,ListingsLowered,HCEDeclined,ECFalls,GDPDownTrend,PCENotGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City136938,GrowingIU,IndicesGrows,ListingsLowered,HCEImproved,ECFalls,GDPGrowing,PCEGrowing,IEUptrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City117554,NonGrowingIU,IndicesFalls,ListingsRaised,HCEDeclined,ECFalls,GDPDownTrend,PCEGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City157591,GrowingIU,IndicesGrows,ListingsLowered,HCEDeclined,ECGrows,GDPGrowing,PCEGrowing,IEDownTrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City191121,NonGrowingIU,IndicesFalls,ListingsRaised,HCEImproved,ECFalls,GDPGrowing,PCEGrowing,IEUptrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City204899,NonGrowingIU,IndicesFalls,ListingsLowered,HCEImproved,ECFalls,GDPGrowing,PCEGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City116582,GrowingIU,IndicesGrows,ListingsRaised,HCEImproved,ECGrows,GDPDownTrend,PCENotGrowing,IEDownTrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City164747,GrowingIU,IndicesGrows,ListingsRaised,HCEDeclined,ECGrows,GDPGrowing,PCEGrowing,IEDownTrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City172655,GrowingIU,IndicesGrows,ListingsRaised,HCEImproved,ECGrows,GDPDownTrend,PCENotGrowing,IEDownTrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City152767,GrowingIU,IndicesFalls,ListingsLowered,HCEDeclined,ECFalls,GDPGrowing,PCENotGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City142983,GrowingIU,IndicesGrows,ListingsLowered,HCEImproved,ECGrows,GDPDownTrend,PCENotGrowing,IEUptrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City133750,GrowingIU,IndicesFalls,ListingsLowered,HCEDeclined,ECFalls,GDPGrowing,PCENotGrowing,IEUptrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City211742,GrowingIU,IndicesGrows,ListingsRaised,HCEDeclined,ECFalls,GDPGrowing,PCENotGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City134190,GrowingIU,IndicesFalls,ListingsRaised,HCEDeclined,ECGrows,GDPGrowing,PCEGrowing,IEDownTrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City120908,NonGrowingIU,IndicesGrows,ListingsLowered,HCEDeclined,ECFalls,GDPDownTrend,PCEGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City182467,GrowingIU,IndicesGrows,ListingsLowered,HCEDeclined,ECFalls,GDPDownTrend,PCENotGrowing,IEUptrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City157053,GrowingIU,IndicesFalls,ListingsRaised,HCEDeclined,ECGrows,GDPGrowing,PCEGrowing,IEUptrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City132238,GrowingIU,IndicesFalls,ListingsRaised,HCEDeclined,ECGrows,GDPDownTrend,PCEGrowing,IEUptrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City147376,GrowingIU,IndicesFalls,ListingsRaised,HCEDeclined,ECGrows,GDPDownTrend,PCENotGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City184222,GrowingIU,IndicesFalls,ListingsRaised,HCEDeclined,ECFalls,GDPGrowing,PCENotGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City140116,NonGrowingIU,IndicesGrows,ListingsLowered,HCEImproved,ECGrows,GDPGrowing,PCEGrowing,IEUptrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City146443,NonGrowingIU,IndicesGrows,ListingsRaised,HCEImproved,ECGrows,GDPDownTrend,PCEGrowing,IEUptrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City213471,GrowingIU,IndicesGrows,ListingsRaised,HCEDeclined,ECFalls,GDPGrowing,PCENotGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City210084,GrowingIU,IndicesGrows,ListingsRaised,HCEImproved,ECGrows,GDPGrowing,PCEGrowing,IEUptrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City194564,NonGrowingIU,IndicesGrows,ListingsRaised,HCEImproved,ECFalls,GDPDownTrend,PCEGrowing,IEUptrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City164593,NonGrowingIU,IndicesFalls,ListingsLowered,HCEImproved,ECFalls,GDPGrowing,PCEGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City144095,GrowingIU,IndicesFalls,ListingsLowered,HCEImproved,ECFalls,GDPDownTrend,PCENotGrowing,IEUptrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City137770,NonGrowingIU,IndicesGrows,ListingsLowered,HCEImproved,ECGrows,GDPDownTrend,PCENotGrowing,IEUptrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City163426,GrowingIU,IndicesFalls,ListingsRaised,HCEDeclined,ECGrows,GDPDownTrend,PCEGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City180309,NonGrowingIU,IndicesFalls,ListingsRaised,HCEDeclined,ECFalls,GDPGrowing,PCEGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City167841,GrowingIU,IndicesFalls,ListingsRaised,HCEImproved,ECFalls,GDPDownTrend,PCENotGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City196092,GrowingIU,IndicesFalls,ListingsRaised,HCEDeclined,ECFalls,GDPDownTrend,PCENotGrowing,IEUptrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City212990,NonGrowingIU,IndicesGrows,ListingsLowered,HCEDeclined,ECFalls,GDPDownTrend,PCENotGrowing,IEUptrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City209855,NonGrowingIU,IndicesFalls,ListingsRaised,HCEDeclined,ECFalls,GDPGrowing,PCEGrowing,IEUptrend,GPCSNotGrowing,UpTrendofNetExports,MostLikely
City159990,NonGrowingIU,IndicesGrows,ListingsRaised,HCEImproved,ECGrows,GDPGrowing,PCENotGrowing,IEDownTrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City114887,NonGrowingIU,IndicesFalls,ListingsLowered,HCEImproved,ECGrows,GDPDownTrend,PCENotGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City199235,GrowingIU,IndicesGrows,ListingsRaised,HCEImproved,ECGrows,GDPGrowing,PCENotGrowing,IEDownTrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City160557,GrowingIU,IndicesGrows,ListingsRaised,HCEDeclined,ECFalls,GDPDownTrend,PCEGrowing,IEUptrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City197496,GrowingIU,IndicesGrows,ListingsLowered,HCEImproved,ECFalls,GDPGrowing,PCENotGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,MostLikely
City135269,GrowingIU,IndicesGrows,ListingsLowered,HCEImproved,ECFalls,GDPDownTrend,PCEGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City144999,GrowingIU,IndicesGrows,ListingsRaised,HCEImproved,ECFalls,GDPDownTrend,PCENotGrowing,IEUptrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City115299,NonGrowingIU,IndicesFalls,ListingsLowered,HCEDeclined,ECFalls,GDPGrowing,PCENotGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City187023,GrowingIU,IndicesFalls,ListingsRaised,HCEImproved,ECFalls,GDPGrowing,PCENotGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,MostLikely
City200178,GrowingIU,IndicesFalls,ListingsRaised,HCEImproved,ECGrows,GDPDownTrend,PCENotGrowing,IEUptrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City195057,NonGrowingIU,IndicesFalls,ListingsLowered,HCEImproved,ECFalls,GDPGrowing,PCENotGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City144522,GrowingIU,IndicesFalls,ListingsRaised,HCEImproved,ECGrows,GDPDownTrend,PCENotGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City136381,GrowingIU,IndicesGrows,ListingsLowered,HCEDeclined,ECFalls,GDPDownTrend,PCENotGrowing,IEUptrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City171916,GrowingIU,IndicesFalls,ListingsLowered,HCEDeclined,ECFalls,GDPGrowing,PCENotGrowing,IEUptrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City188182,NonGrowingIU,IndicesFalls,ListingsLowered,HCEDeclined,ECFalls,GDPDownTrend,PCENotGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City200516,NonGrowingIU,IndicesGrows,ListingsLowered,HCEImproved,ECFalls,GDPGrowing,PCEGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,MostLikely
City119780,GrowingIU,IndicesFalls,ListingsLowered,HCEImproved,ECFalls,GDPDownTrend,PCEGrowing,IEUptrend,GPCSNotGrowing,UpTrendofNetExports,MostLikely
City159246,NonGrowingIU,IndicesGrows,ListingsLowered,HCEDeclined,ECGrows,GDPDownTrend,PCENotGrowing,IEUptrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City188531,GrowingIU,IndicesFalls,ListingsRaised,HCEImproved,ECFalls,GDPDownTrend,PCEGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,MostLikely
City111125,NonGrowingIU,IndicesGrows,ListingsLowered,HCEImproved,ECFalls,GDPGrowing,PCENotGrowing,IEUptrend,GPCSNotGrowing,UpTrendofNetExports,MostLikely
City143733,NonGrowingIU,IndicesFalls,ListingsLowered,HCEImproved,ECFalls,GDPDownTrend,PCEGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City125198,GrowingIU,IndicesGrows,ListingsRaised,HCEDeclined,ECFalls,GDPDownTrend,PCENotGrowing,IEUptrend,GPCSNotGrowing,UpTrendofNetExports,MostLikely
City181817,NonGrowingIU,IndicesGrows,ListingsRaised,HCEImproved,ECFalls,GDPDownTrend,PCENotGrowing,IEUptrend,GPCSNotGrowing,UpTrendofNetExports,MostLikely
City182713,GrowingIU,IndicesGrows,ListingsLowered,HCEImproved,ECGrows,GDPGrowing,PCENotGrowing,IEDownTrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City180270,NonGrowingIU,IndicesFalls,ListingsRaised,HCEImproved,ECFalls,GDPGrowing,PCENotGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City147313,NonGrowingIU,IndicesGrows,ListingsRaised,HCEDeclined,ECFalls,GDPGrowing,PCENotGrowing,IEUptrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City185995,GrowingIU,IndicesFalls,ListingsLowered,HCEDeclined,ECFalls,GDPDownTrend,PCEGrowing,IEUptrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City116265,GrowingIU,IndicesFalls,ListingsLowered,HCEDeclined,ECFalls,GDPDownTrend,PCEGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City179266,GrowingIU,IndicesFalls,ListingsRaised,HCEImproved,ECFalls,GDPGrowing,PCENotGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,MostLikely
City117592,GrowingIU,IndicesFalls,ListingsRaised,HCEDeclined,ECGrows,GDPGrowing,PCEGrowing,IEDownTrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City210439,GrowingIU,IndicesGrows,ListingsRaised,HCEImproved,ECFalls,GDPGrowing,PCENotGrowing,IEDownTrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City133185,GrowingIU,IndicesGrows,ListingsLowered,HCEImproved,ECFalls,GDPDownTrend,PCENotGrowing,IEUptrend,GPCSNotGrowing,UpTrendofNetExports,MostLikely
City124077,NonGrowingIU,IndicesGrows,ListingsRaised,HCEDeclined,ECFalls,GDPDownTrend,PCEGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City130714,NonGrowingIU,IndicesFalls,ListingsRaised,HCEImproved,ECGrows,GDPDownTrend,PCEGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City153927,GrowingIU,IndicesFalls,ListingsLowered,HCEImproved,ECGrows,GDPDownTrend,PCEGrowing,IEUptrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City163707,GrowingIU,IndicesGrows,ListingsRaised,HCEDeclined,ECFalls,GDPDownTrend,PCENotGrowing,IEUptrend,GPCSNotGrowing,UpTrendofNetExports,MostLikely
City131093,NonGrowingIU,IndicesGrows,ListingsRaised,HCEDeclined,ECFalls,GDPDownTrend,PCEGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City183464,GrowingIU,IndicesFalls,ListingsLowered,HCEDeclined,ECFalls,GDPDownTrend,PCEGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
